1,2,3
NO_QUERY,catephoenix,Three new followers in the space of one minute (no kidding) and all of them appear to be spammers. 
NO_QUERY,mackenzeeee,Just realized she doesnt have a copy of the novel for empire tomorrow 
NO_QUERY,Sweetsillysara,another snowy day in northern ohio... 
NO_QUERY,gnumadic,"Dad now wants oxygen for &quot;when he needs it,&quot; Doesn't want to be dependent on it. Can't quit smoking. "
NO_QUERY,girlwithapuck,i lost my flash drive!  I am so irritated with myself. my novel is on it. 
NO_QUERY,LishNicole,Class At 1 Then Work At 2.....Gonna Be A Long Boring Day 
NO_QUERY,lizzclare,what rocks - estee lauder bronze goddess perfume - what sucks - dropping my mac blot powder and it shattering in the pot 
NO_QUERY,kittieskrafts,Could someone please send me some energy? I'm not functioning on all cylinders 
NO_QUERY,Pnataly,Suddenly my son screaming &amp; crying loudly  poor him maybe he had a bad dream  sleep tide my love.. sweetdream please.. mom ? U'
NO_QUERY,MarionSings,"is at work, fighting a bad cold "
NO_QUERY,KreepyKimber,@RoyalBlueStuey Haha wow. Sounds interesting. My company actually has myspace blocked so I can't see your link. 
NO_QUERY,ambermae97,Up getting ready for work blah my tuesdays suck  hope ur tuesdays are better
NO_QUERY,vivalaetoile,@mardhiah read it on ohnotheydidnt@livejournal. not sure if it's true. but i'll be very sad if they do. 
NO_QUERY,Jane_Craddock,Nobody is twittering 
NO_QUERY,Runetap,now im sad that i apparently did not get an email for 31DBBB day 2   oh wells
NO_QUERY,milkman10169,its amazing what a bonehead I  am sometimes. I need to start paying attention I think. 
NO_QUERY,irisaeirin,is  down pa din ang restaurant city http://plurk.com/p/n2wog
NO_QUERY,jennigrl,@verabradley follow me? I can't DM you so now I can't win 
NO_QUERY,skerik,@Grayda mine just shows the Apple Logo when the computer boots the install disc. Its been like that for almost 2 hours now 
NO_QUERY,zee,@BenAtSite5 i haven't created a support ticket because its back up now..but it's zee.me my domain. It's up and down every couple of days 
NO_QUERY,WalkingHorse,@stephenkruiser So sorry about your dog. 
NO_QUERY,iangtodd,not more rain 
NO_QUERY,denverish,@BenjaminMG Link to 'SM Paying Off?' returned 'article not found' 
NO_QUERY,Kelsi13,@TaskProductions I know  guess it's time to grow up
NO_QUERY,_micki_,"I have no idea what I should do, its very boring.. "
NO_QUERY,mokolabs,"@enkrates @ilovemypitbull oh, guys. just reading your tweets is painful. apparently leonard nimoy was there too. "
NO_QUERY,spproductions,"@ladyjnva nah, I'm going 2 use my work resources next week 4 All of us &amp; if that fails then it will be payola "
NO_QUERY,theresababy,history test  
NO_QUERY,melodyg,@Weaktwos I guess that's nobody's business but the Turks!  
NO_QUERY,brooklyn3383,is twitterless... 
NO_QUERY,angster1431,I tried to get off work so I could buy bread and milk since it was snowing but my boss wont let me 
NO_QUERY,Wjack27,"Nice morning for our walk. A breeze out of the N., clear skies. Still not done with the taxes. "
NO_QUERY,DIYSara,it appears i have been away from the fountain pen network too long... do they delete inactive accts? 
NO_QUERY,bethgg,Cleaned the 30 panels of living room door glass. Both sides. Fingers smell of vinegar  Bruised my little finger too. Grr.
NO_QUERY,StellarRose,Tried to take a nap...it didn't happen.  
NO_QUERY,jennifer_jonas,watching my talk shows.... but cant find Tyra... 
NO_QUERY,SaraKristen,I have such a headache! 
NO_QUERY,roryisconfused,@Jennnymay &quot;JennnymayI had a dream that @Wossy replied to me on twitter! doubt it will really happen  about 17 hours ago from web&quot; awwww!
NO_QUERY,fuel52,"Retweeting @93octane: The musician who inspired me to pick up the bass, Chi Cheng of the deftones, is still in a coma since 11/4/08. "
NO_QUERY,rwomack18,@heatherd29 aww I'm sorry 
NO_QUERY,sharkbit,ok on my way to the airport...no I not going anywhere  picking someone up
NO_QUERY,dearange,@MoodySanguine I hear you! I just ran out and don't even have tea 
NO_QUERY,yurino2438,It is fun to email my Japanese friends! I wish they have a twitter 
NO_QUERY,UNTEagle812,At work soooooo tired 
NO_QUERY,findingurstyle,"@SecndCitySoiree you know, I'm tempted to make the switch. first @Dell 's customer service was great, but now i feel    http://bit.ly/AdSB"
NO_QUERY,cosmeticsaddict,"All I want to do is sleep today. &amp; clean, not to mention all the baby clothes I have to organize. &amp; my own clothes! Oh bother! "
NO_QUERY,LahoreGuy,#Lahore #Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz http://tinyurl.com/d9jux2
NO_QUERY,jessicazeta,Sleepy from dinner at the governor's mansion! Have to study for org 2 test 
NO_QUERY,amberluvsnkotb,@NKCoverGrrl  OMG! that sucks! i'm sorry to hear that! good luck finding another job! 
NO_QUERY,jathompson,I think my upcoming trip might be my last trip to disney this year..the hubby wants to cancel our august magic kingdom view to save money 
NO_QUERY,HailzBellz,"@LadyLeamy But where you live consists of a project from hell.. scary.. Probably both days.. dunno, I have to plan by hours not days "
NO_QUERY,aparna_a,I hope i reach home before ajeesh sings is super singer. Missed y'day's episode. Heard he sang really well! 
NO_QUERY,Benn_purcell,"Oh,  It is starting to get gray out there.    Boo!!!"
NO_QUERY,ljmadd,"@chadengle yea, we're actually getting some snow flurries on south ridge right now. "
NO_QUERY,t0mil33,@tomalderman Sorry I have forgotten to pack your lunch this week... I am just not myself.  
NO_QUERY,Nalasmom,"Someone has quit following me. Well, I never said I was interesting! "
NO_QUERY,jjcox315,@ bc Its not even funny 
NO_QUERY,missvirtue,I feel really ill all of a sudden! 
NO_QUERY,AmblyopiaKids,@laurabosak OH NO! That is bad  Poor kiddo and OUCH with the blood draw. my kids still traumatized from bloodwork a month ago
NO_QUERY,nicole_honey,off to the dentists now 
NO_QUERY,Stapler21,I can't find anyone that I know on Twitter 
NO_QUERY,MrRyanPerkins,"Feeling a little better, but sound a whole lot worse.     I wonder what this is?  Is there a doctor in the audience?!"
NO_QUERY,sodmgirl,I no. Its lyk freezing in stl! Iz lyk snowin n shit!  &lt;JNB&gt;
NO_QUERY,tierrafilhiol,@shantiadonte No  baby got sick right before from his cousin's birthday party  I heard it was FIYA though...
NO_QUERY,fakelindsay,i watched man vs food for like 4 hours the other day 
NO_QUERY,flinginflamez,Sister Mary Alan  of St. Anthony HS passed away  rest in peace
NO_QUERY,mikahere,"OMG I MISS MEG SO MUCH  AND TWINKLE TOO. DARN IT, COME HOME FROM CHINA NOWWW. "
NO_QUERY,adriaxstar,@mea_86 I'm sick face too 
NO_QUERY,BlackJackBaby,@ollycromack As Sam Beckett would say... &quot;Oh Boy!!!&quot; 
NO_QUERY,chrissyboner,Car broke down 
NO_QUERY,rrps,It's raining in Barcelona. Why (oh why!!!!!!) is it raining in Barcelona? 
NO_QUERY,trobinson82,@mrsgoodall no jaunt.  I had to be @ work early and I couldn't imagine getting up any earlier
NO_QUERY,tomenugen,@phillyphil1 i will be in vegas 
NO_QUERY,Belender,is not feeling well... 
NO_QUERY,KatyDidsCards,Sometimes PayPal gives me a headache. 
NO_QUERY,willandkadysmom,@JooceGossip Wow.... I wouldn't want to be w/ a man that would hit me in any way! I hope she doesn't go back to him! 
NO_QUERY,rachyw,I've nearly finished my placement   htis signals the end of my student life   i dont have an excuse to be such a lazy drunken bum 
NO_QUERY,schwars1,Dear Pandora - my Blackberry Storm wants you but can't have you...yet? 
NO_QUERY,imnataliemarie,@andrummm well its not really a spring break. Its just a 4 day weekend. 
NO_QUERY,libberykathro,@jkblacker excuse me 
NO_QUERY,amolgupta,only 610 applications for GSOC from India and 202 from China!!  
NO_QUERY,MellyDiva,I have the sleep eyes   I think I need to go back to sleep lol..laterz twitters
NO_QUERY,georgewood,Bought Peggle today and it's already burned into my plasma 
NO_QUERY,yayel,@capbyrne it's always the same!! 
NO_QUERY,armandlt,"Drinking coffee, listening to dump trucks dropping top soil onto the oceanfront lawn. Ain't nuthin' like diesel fumes in the morning. "
NO_QUERY,alexagirl,5 months since the Metro Station &amp; Cash Cash concert 
NO_QUERY,thejanice,"dear @twitter, what's with all of the &quot;over capacity&quot; message? and why doesn't my &quot;update&quot; button work fro the web? "
NO_QUERY,vickyCUSHTY,is not impressed she accidently left her ipod on all day n its now dead 
NO_QUERY,BAYBiEGRRL,Missin steve wishin he didnt go back over seas 
NO_QUERY,natasiamukash,@cbcskaw when are you leaving? No money yet 
NO_QUERY,MimiMohamed,@missmagz  ooooh I'm gonna add you to my link list and read from now on. I really think you should do the poetry month challenge tho sis! 
NO_QUERY,kkoch3583,"Back to work after 9 glorious days in FL/Bahamas. Wish i was still there in the 80+* weather, rather than in the 35* weather here. "
NO_QUERY,Cindie_Stewart,I hate working in a cold warehouse 
NO_QUERY,KaraKatastrophe,I just started crying out of nowhere   i hate being here more then anything
NO_QUERY,coachnicol,"Yeah so physio was crap, still about a month away from any form of real physical activity. Couldnt even sit and straignthen my leg "
NO_QUERY,michaelahills,Almost finished my 600 word essay but I don't feel too confident about it 
NO_QUERY,OMGMarvel,I'm going crazy at work. I want a new job.. 
NO_QUERY,maritxp,So i finished fixing my coffee just the way i like it and reach for the ringing phone when i knock it over and the whole thing spills!  
NO_QUERY,GoonrGrrl,Damn.  It just hit me - this is the first year Avery's not around to eat carrot cake.  
NO_QUERY,AlCarlton,"The house I was looking at buying has dropped in price by �100K, so tempted but not the best of timing, it has an indoor pool tho "
NO_QUERY,ycandybrooklyn,um.  i think i bombed that quiz. 
NO_QUERY,anthonyscorrea,chase ATM 
NO_QUERY,MeliMeli,had a great time on my birthday but my phone went overboard... so thats one bummer.. and my sunglasses.. 
NO_QUERY,lgrays57,getting ready to take matt to the airport. 
NO_QUERY,AlanLB,"@tgadget Thanks for your tweet, but I am   Hopefully they are aware of the problem? Hopefully they will &quot;fix&quot; it sooner rather than later."
NO_QUERY,zebajoe,I never made &lt;a href=&quot;http://www.apple.com/downloads/dashboard/music/redalarmclock.html&quot;&gt;Red Alarm Clock&lt;/a&gt; work 
NO_QUERY,xPhaedra77x,Hopes Pappaw Frank's heart surgery helps him today!  Keep thinking good thoughts.
NO_QUERY,thebl4ckd0g,Working. Wondering why I'm feeling completely drained today. 
NO_QUERY,iamtim,has a very light cold; is hoping it will go away soon but is worried it will instead become a very heavy cold. 
NO_QUERY,leasym,I gotta check out that new eminem song everyone is talking about.He's getting some bad reviews by Twitterville that i hope isnt true 
NO_QUERY,BenZee,"@ericahoff  I'm sorry to hear that Erica... but I know you'll be back in a minute, you always have 1000 things going on"
NO_QUERY,kokoling,How do I carry boxes home on a bike? I can't. Have to make two trips 
NO_QUERY,MonkeywithaPC,Is it the weekend yet??? No??? Bugger!  Hope it gets here soon lol
NO_QUERY,VirgRose,@earthtoryann: lolz ryann. im skipping all day. i wont be in bilology 
NO_QUERY,Mischee,"ARGH every time I wash a certain pair of my jeans, they become so tight I can't get them off  HELP!"
NO_QUERY,Cicatrize,@SheKungFu It wasn't mine!  Don't give them to me. 
NO_QUERY,MurraySquawk,"#cloudforce #visualforce more slides slating MS and BEA and IBM... Maybe cloudforce feels a little threatened, "
NO_QUERY,HeroicBen,can't find any friends on here 
NO_QUERY,phoebebennett,is so very sick and just wants to be in my bed at home 
NO_QUERY,ohheccentricism,Of course now that I'm at school I feel shitty again. Such is my life. 
NO_QUERY,randomblonde,Must have dozed off. Still feel really cruddy though  Thought I might be miraculously better when I woke up. I was wrong. Boooo!! 
NO_QUERY,Carolaaijn,"Is depressed, RW is sold out  Help me out here! I'm despered"
NO_QUERY,KunleIRAK,"Your bike messenger look is so hot right meow: Except that you're on the train without a bike cause it's raining today. Aww, so sad "
NO_QUERY,monkee_wenders,"half an hour to go and I'm off to meet Eefje at the Bora Bora, a restaurant at the beach but without the sun  aargh"
NO_QUERY,EmmaTheNerd,its not like spring out there is snow 
NO_QUERY,ZoltanKontes,Just woke up and ready to work on some crazy .................... school project  No music for me today
NO_QUERY,allisonbartlett,"Wish I could welcome the #Spartans back to EL, but I am stuck in class  #msu"
NO_QUERY,ttkwalker,Heartbreaking for kalani getting 4 shots right now 
NO_QUERY,MancUK,@Splont unless you're at the epicenter 
NO_QUERY,arnold116,To bad yvonne won't be there tonight  she's having a ladies night so that's pretty cool but I still miss her 
NO_QUERY,stuckinoz87,@jrontal NOOOOO!!!!!!  that depresses me......
NO_QUERY,omgitsmeg,I have class in 30 and I don't know whY to wear!!!! I have like no cute clothes!!!  
NO_QUERY,damianlongoria,Back home - wish I was still in Cabo  http://twitpic.com/2yj1i
NO_QUERY,rikimae,I'm not going to TCR when I go to NYC cuz my dialysis days changed and Mark can't switch the tickets back 
NO_QUERY,Mrdonaghy,I'm heading to Cornwall. 
NO_QUERY,ashley_roxanne,waiting for the bus. work till 9 
NO_QUERY,bhartung,Thinking of all the people in Italy and their families 
NO_QUERY,HollyyTee,Stuck at Secaucus Junction for another hour and a half until our train comes. 
NO_QUERY,clarabellafaire,the good news: the doctor agrees; i NEED surgery!!  the bad news: i have to wait til the last wednesday in may  UGH!
NO_QUERY,lisbyrne,So happy no extra tax on booze  ole smokes 25cent though 
NO_QUERY,nihildark,@creeksta I'm sorry for your loss.   Are you okay?
NO_QUERY,ZacharyBGB,@stellarkaitlin i actually dont know  i'll call around and let you know in a sec.
NO_QUERY,charlinejonas,they ignoring me 
NO_QUERY,nattyred,Headache + Anthropology + work in 2.5 hours = need to be pampered 
NO_QUERY,mickyjc,my tummy is feeling weird 
NO_QUERY,rdknott,@JasmineDarkly your house spoiler link made me sad. I didn't click it but now I sorta have an idea who the twist involves. 
NO_QUERY,Jolaedana,Realized this morning that I forgot to meet up with a friend last night due to pure exhaustion. Feel bad. 
NO_QUERY,_xotashhh,@Franklero Aw Frank  Airport people are always dead grumpy. They've got like 24/7 jetlag.
NO_QUERY,Positive_Vibes,"@mindtechnica crap  i'm a little bit old-school, but i like blockbuster."
NO_QUERY,ChelseyTurner,"Didn't plan my gym trip well. If I go, I'll only have an hour.  Can't go after work either cuz I'm off too late and work early tomorrow!"
NO_QUERY,daphnelin,"the worst part about burning your tongue is not the pain, its losing the privilege to taste delicious food  darn it hot tea!"
NO_QUERY,HayyItsRay,@ohmanbreanne HAHA. Get backup ones?  Are you in math right now?
NO_QUERY,Millsy00,"Is about to go paint a house, and missing my bestest friend "
NO_QUERY,Georgiina_X,Is thinking that some people over react 
